step,actual,persistence_forecast,moving_average_forecast
81682,899.87,886.83,891.0283333333332
81683,898.57,886.83,891.0283333333332
81684,887.04,890.1,890.7966666666666
81685,884.81,890.1,890.7966666666666
81686,883.3,890.1,890.7966666666666
81687,897.74,890.1,890.7966666666666
81688,898.4,890.1,890.7966666666666
81689,923.04,890.1,890.7966666666666
81690,877.24,890.1,890.7966666666666
81691,922.98,890.1,890.7966666666666
81692,883.81,890.1,890.7966666666666
81693,899.87,890.1,890.7966666666666
81694,898.57,890.1,890.7966666666666
81695,883.12,890.1,890.7966666666666
81696,884.81,887.04,890.5975000000002
81697,883.3,887.04,890.5975000000002
81698,897.74,887.04,890.5975000000002
81699,898.4,887.04,890.5975000000002
81700,923.04,887.04,890.5975000000002
81701,877.24,887.04,890.5975000000002
81702,922.98,887.04,890.5975000000002
81703,883.81,887.04,890.5975000000002
81704,899.87,887.04,890.5975000000002
81705,898.57,887.04,890.5975000000002
81706,883.12,887.04,890.5975000000002
81707,912.5,887.04,890.5975000000002
81708,883.3,884.81,889.9508333333332
81709,897.74,884.81,889.9508333333332
81710,898.4,884.81,889.9508333333332
81711,923.04,884.81,889.9508333333332
81712,877.24,884.81,889.9508333333332
81713,922.98,884.81,889.9508333333332
81714,883.81,884.81,889.9508333333332
81715,899.87,884.81,889.9508333333332
81716,898.57,884.81,889.9508333333332
81717,883.12,884.81,889.9508333333332
81718,912.5,884.81,889.9508333333332
81719,875.96,884.81,889.9508333333332
81720,897.74,883.3,889.9283333333333
81721,898.4,883.3,889.9283333333333
81722,923.04,883.3,889.9283333333333
81723,877.24,883.3,889.9283333333333
81724,922.98,883.3,889.9283333333333
81725,883.81,883.3,889.9283333333333
81726,899.87,883.3,889.9283333333333
81727,898.57,883.3,889.9283333333333
81728,883.12,883.3,889.9283333333333
81729,912.5,883.3,889.9283333333333
81730,875.96,883.3,889.9283333333333
81731,899.3,883.3,889.9283333333333
81732,898.4,897.74,890.395
81733,923.04,897.74,890.395
81734,877.24,897.74,890.395
81735,922.98,897.74,890.395
81736,883.81,897.74,890.395
81737,899.87,897.74,890.395
81738,898.57,897.74,890.395
81739,883.12,897.74,890.395
81740,912.5,897.74,890.395
81741,875.96,897.74,890.395
81742,899.3,897.74,890.395
81743,875.2,897.74,890.395
81744,923.04,898.4,891.3858333333332
81745,877.24,898.4,891.3858333333332
81746,922.98,898.4,891.3858333333332
81747,883.81,898.4,891.3858333333332
81748,899.87,898.4,891.3858333333332
81749,898.57,898.4,891.3858333333332
81750,883.12,898.4,891.3858333333332
81751,912.5,898.4,891.3858333333332
81752,875.96,898.4,891.3858333333332
81753,899.3,898.4,891.3858333333332
81754,875.2,898.4,891.3858333333332
81755,918.79,898.4,891.3858333333332
81756,877.24,923.04,894.8216666666667
81757,922.98,923.04,894.8216666666667
81758,883.81,923.04,894.8216666666667
81759,899.87,923.04,894.8216666666667
81760,898.57,923.04,894.8216666666667
81761,883.12,923.04,894.8216666666667
81762,912.5,923.04,894.8216666666667
81763,875.96,923.04,894.8216666666667
81764,899.3,923.04,894.8216666666667
81765,875.2,923.04,894.8216666666667
81766,918.79,923.04,894.8216666666667
81767,877.95,923.04,894.8216666666667
81768,922.98,877.24,891.995
81769,883.81,877.24,891.995
81770,899.87,877.24,891.995
81771,898.57,877.24,891.995
81772,883.12,877.24,891.995
81773,912.5,877.24,891.995
81774,875.96,877.24,891.995
81775,899.3,877.24,891.995
81776,875.2,877.24,891.995
81777,918.79,877.24,891.995
81778,877.95,877.24,891.995
81779,903.6,877.24,891.995
81780,883.81,922.98,895.0533333333332
81781,899.87,922.98,895.0533333333332
81782,898.57,922.98,895.0533333333332
81783,883.12,922.98,895.0533333333332
81784,912.5,922.98,895.0533333333332
81785,875.96,922.98,895.0533333333332
81786,899.3,922.98,895.0533333333332
81787,875.2,922.98,895.0533333333332
81788,918.79,922.98,895.0533333333332
81789,877.95,922.98,895.0533333333332
81790,903.6,922.98,895.0533333333332
81791,875.99,922.98,895.0533333333332
81792,899.87,883.81,894.0633333333334
81793,898.57,883.81,894.0633333333334
81794,883.12,883.81,894.0633333333334
81795,912.5,883.81,894.0633333333334
81796,875.96,883.81,894.0633333333334
81797,899.3,883.81,894.0633333333334
81798,875.2,883.81,894.0633333333334
81799,918.79,883.81,894.0633333333334
81800,877.95,883.81,894.0633333333334
81801,903.6,883.81,894.0633333333334
81802,875.99,883.81,894.0633333333334
81803,882.38,883.81,894.0633333333334
81804,898.57,899.87,894.5966666666667
81805,883.12,899.87,894.5966666666667
81806,912.5,899.87,894.5966666666667
81807,875.96,899.87,894.5966666666667
81808,899.3,899.87,894.5966666666667
81809,875.2,899.87,894.5966666666667
81810,918.79,899.87,894.5966666666667
81811,877.95,899.87,894.5966666666667
81812,903.6,899.87,894.5966666666667
81813,875.99,899.87,894.5966666666667
81814,882.38,899.87,894.5966666666667
81815,928.72,899.87,894.5966666666667
81816,883.12,898.57,895.5749999999999
81817,912.5,898.57,895.5749999999999
81818,875.96,898.57,895.5749999999999
81819,899.3,898.57,895.5749999999999
81820,875.2,898.57,895.5749999999999
81821,918.79,898.57,895.5749999999999
81822,877.95,898.57,895.5749999999999
81823,903.6,898.57,895.5749999999999
81824,875.99,898.57,895.5749999999999
81825,882.38,898.57,895.5749999999999
81826,928.72,898.57,895.5749999999999
81827,900.77,898.57,895.5749999999999
81828,912.5,883.12,894.9933333333333
81829,875.96,883.12,894.9933333333333
81830,899.3,883.12,894.9933333333333
81831,875.2,883.12,894.9933333333333
81832,918.79,883.12,894.9933333333333
81833,877.95,883.12,894.9933333333333
81834,903.6,883.12,894.9933333333333
81835,875.99,883.12,894.9933333333333
81836,882.38,883.12,894.9933333333333
81837,928.72,883.12,894.9933333333333
81838,900.77,883.12,894.9933333333333
81839,876.64,883.12,894.9933333333333
81840,875.96,912.5,897.1150000000001
81841,899.3,912.5,897.1150000000001
81842,875.2,912.5,897.1150000000001
81843,918.79,912.5,897.1150000000001
81844,877.95,912.5,897.1150000000001
81845,903.6,912.5,897.1150000000001
81846,875.99,912.5,897.1150000000001
81847,882.38,912.5,897.1150000000001
81848,928.72,912.5,897.1150000000001
81849,900.77,912.5,897.1150000000001
81850,876.64,912.5,897.1150000000001
81851,925.26,912.5,897.1150000000001
81852,899.3,875.96,896.3774999999999
81853,875.2,875.96,896.3774999999999
81854,918.79,875.96,896.3774999999999
81855,877.95,875.96,896.3774999999999
81856,903.6,875.96,896.3774999999999
81857,875.99,875.96,896.3774999999999
81858,882.38,875.96,896.3774999999999
81859,928.72,875.96,896.3774999999999
81860,900.77,875.96,896.3774999999999
81861,876.64,875.96,896.3774999999999
81862,925.26,875.96,896.3774999999999
81863,875.72,875.96,896.3774999999999
81864,875.2,899.3,897.7108333333332
81865,918.79,899.3,897.7108333333332
81866,877.95,899.3,897.7108333333332
81867,903.6,899.3,897.7108333333332
81868,875.99,899.3,897.7108333333332
81869,882.38,899.3,897.7108333333332
81870,928.72,899.3,897.7108333333332
81871,900.77,899.3,897.7108333333332
81872,876.64,899.3,897.7108333333332
81873,925.26,899.3,897.7108333333332
81874,875.72,899.3,897.7108333333332
81875,918.99,899.3,897.7108333333332
81876,918.79,875.2,895.8325
81877,877.95,875.2,895.8325
81878,903.6,875.2,895.8325
81879,875.99,875.2,895.8325
81880,882.38,875.2,895.8325
81881,928.72,875.2,895.8325
81882,900.77,875.2,895.8325
81883,876.64,875.2,895.8325
81884,925.26,875.2,895.8325
81885,875.72,875.2,895.8325
81886,918.99,875.2,895.8325
81887,898.41,875.2,895.8325
81888,877.95,918.79,897.5316666666668
81889,903.6,918.79,897.5316666666668
81890,875.99,918.79,897.5316666666668
81891,882.38,918.79,897.5316666666668
81892,928.72,918.79,897.5316666666668
81893,900.77,918.79,897.5316666666668
81894,876.64,918.79,897.5316666666668
81895,925.26,918.79,897.5316666666668
81896,875.72,918.79,897.5316666666668
81897,918.99,918.79,897.5316666666668
81898,898.41,918.79,897.5316666666668
81899,872.68,918.79,897.5316666666668
81900,903.6,877.95,893.7741666666667
81901,875.99,877.95,893.7741666666667
81902,882.38,877.95,893.7741666666667
81903,928.72,877.95,893.7741666666667
81904,900.77,877.95,893.7741666666667
81905,876.64,877.95,893.7741666666667
81906,925.26,877.95,893.7741666666667
81907,875.72,877.95,893.7741666666667
81908,918.99,877.95,893.7741666666667
81909,898.41,877.95,893.7741666666667
81910,872.68,877.95,893.7741666666667
81911,919.62,877.95,893.7741666666667
81912,875.99,903.6,895.9708333333334
81913,882.38,903.6,895.9708333333334
81914,928.72,903.6,895.9708333333334
81915,900.77,903.6,895.9708333333334
81916,876.64,903.6,895.9708333333334
81917,925.26,903.6,895.9708333333334
81918,875.72,903.6,895.9708333333334
81919,918.99,903.6,895.9708333333334
81920,898.41,903.6,895.9708333333334
81921,872.68,903.6,895.9708333333334
81922,919.62,903.6,895.9708333333334
81923,888.34,903.6,895.9708333333334
81924,882.38,875.99,892.055
81925,928.72,875.99,892.055
81926,900.77,875.99,892.055
81927,876.64,875.99,892.055
81928,925.26,875.99,892.055
81929,875.72,875.99,892.055
81930,918.99,875.99,892.055
81931,898.41,875.99,892.055
81932,872.68,875.99,892.055
81933,919.62,875.99,892.055
81934,888.34,875.99,892.055
81935,892.26,875.99,892.055
81936,928.72,882.38,891.9358333333331
81937,900.77,882.38,891.9358333333331
81938,876.64,882.38,891.9358333333331
81939,925.26,882.38,891.9358333333331
81940,875.72,882.38,891.9358333333331
81941,918.99,882.38,891.9358333333331
81942,898.41,882.38,891.9358333333331
81943,872.68,882.38,891.9358333333331
81944,919.62,882.38,891.9358333333331
81945,888.34,882.38,891.9358333333331
81946,892.26,882.38,891.9358333333331
81947,917.93,882.38,891.9358333333331
81948,900.77,928.72,894.3399999999998
81949,876.64,928.72,894.3399999999998
81950,925.26,928.72,894.3399999999998
81951,875.72,928.72,894.3399999999998
81952,918.99,928.72,894.3399999999998
81953,898.41,928.72,894.3399999999998
81954,872.68,928.72,894.3399999999998
81955,919.62,928.72,894.3399999999998
81956,888.34,928.72,894.3399999999998
81957,892.26,928.72,894.3399999999998
81958,917.93,928.72,894.3399999999998
81959,878.49,928.72,894.3399999999998
81960,876.64,900.77,894.5233333333332
81961,925.26,900.77,894.5233333333332
81962,875.72,900.77,894.5233333333332
81963,918.99,900.77,894.5233333333332
81964,898.41,900.77,894.5233333333332
81965,872.68,900.77,894.5233333333332
81966,919.62,900.77,894.5233333333332
81967,888.34,900.77,894.5233333333332
81968,892.26,900.77,894.5233333333332
81969,917.93,900.77,894.5233333333332
81970,878.49,900.77,894.5233333333332
81971,913.46,900.77,894.5233333333332
81972,925.26,876.64,893.9833333333332
81973,875.72,876.64,893.9833333333332
81974,918.99,876.64,893.9833333333332
81975,898.41,876.64,893.9833333333332
81976,872.68,876.64,893.9833333333332
81977,919.62,876.64,893.9833333333332
81978,888.34,876.64,893.9833333333332
81979,892.26,876.64,893.9833333333332
81980,917.93,876.64,893.9833333333332
81981,878.49,876.64,893.9833333333332
81982,913.46,876.64,893.9833333333332
81983,920.28,876.64,893.9833333333332
81984,875.72,925.26,895.0466666666666
81985,918.99,925.26,895.0466666666666
81986,898.41,925.26,895.0466666666666
81987,872.68,925.26,895.0466666666666
81988,919.62,925.26,895.0466666666666
81989,888.34,925.26,895.0466666666666
81990,892.26,925.26,895.0466666666666
81991,917.93,925.26,895.0466666666666
81992,878.49,925.26,895.0466666666666
81993,913.46,925.26,895.0466666666666
81994,920.28,925.26,895.0466666666666
81995,886.84,925.26,895.0466666666666
81996,918.99,875.72,895.0266666666666
81997,898.41,875.72,895.0266666666666
81998,872.68,875.72,895.0266666666666
81999,919.62,875.72,895.0266666666666
82000,888.34,875.72,895.0266666666666
82001,892.26,875.72,895.0266666666666
82002,917.93,875.72,895.0266666666666
82003,878.49,875.72,895.0266666666666
82004,913.46,875.72,895.0266666666666
82005,920.28,875.72,895.0266666666666
82006,886.84,875.72,895.0266666666666
82007,897.28,875.72,895.0266666666666
82008,898.41,918.99,896.6674999999999
82009,872.68,918.99,896.6674999999999
82010,919.62,918.99,896.6674999999999
82011,888.34,918.99,896.6674999999999
82012,892.26,918.99,896.6674999999999
82013,917.93,918.99,896.6674999999999
82014,878.49,918.99,896.6674999999999
82015,913.46,918.99,896.6674999999999
82016,920.28,918.99,896.6674999999999
82017,886.84,918.99,896.6674999999999
82018,897.28,918.99,896.6674999999999
82019,888.25,918.99,896.6674999999999
82020,872.68,898.41,898.6016666666666
82021,919.62,898.41,898.6016666666666
82022,888.34,898.41,898.6016666666666
82023,892.26,898.41,898.6016666666666
82024,917.93,898.41,898.6016666666666
82025,878.49,898.41,898.6016666666666
82026,913.46,898.41,898.6016666666666
82027,920.28,898.41,898.6016666666666
82028,886.84,898.41,898.6016666666666
82029,897.28,898.41,898.6016666666666
82030,888.25,898.41,898.6016666666666
82031,890.39,898.41,898.6016666666666
82032,919.62,872.68,894.7591666666667
82033,888.34,872.68,894.7591666666667
82034,892.26,872.68,894.7591666666667
82035,917.93,872.68,894.7591666666667
82036,878.49,872.68,894.7591666666667
82037,913.46,872.68,894.7591666666667
82038,920.28,872.68,894.7591666666667
82039,886.84,872.68,894.7591666666667
82040,897.28,872.68,894.7591666666667
82041,888.25,872.68,894.7591666666667
82042,890.39,872.68,894.7591666666667
82043,902.56,872.68,894.7591666666667
82044,888.34,919.62,898.2316666666667
82045,892.26,919.62,898.2316666666667
82046,917.93,919.62,898.2316666666667
82047,878.49,919.62,898.2316666666667
82048,913.46,919.62,898.2316666666667
82049,920.28,919.62,898.2316666666667
82050,886.84,919.62,898.2316666666667
82051,897.28,919.62,898.2316666666667
82052,888.25,919.62,898.2316666666667
82053,890.39,919.62,898.2316666666667
82054,902.56,919.62,898.2316666666667
82055,879.91,919.62,898.2316666666667
82056,892.26,888.34,896.96
82057,917.93,888.34,896.96
82058,878.49,888.34,896.96
82059,913.46,888.34,896.96
82060,920.28,888.34,896.96
82061,886.84,888.34,896.96
82062,897.28,888.34,896.96
82063,888.25,888.34,896.96
82064,890.39,888.34,896.96
82065,902.56,888.34,896.96
82066,879.91,888.34,896.96
82067,914.15,888.34,896.96
82068,917.93,892.26,898.3158333333334
82069,878.49,892.26,898.3158333333334
82070,913.46,892.26,898.3158333333334
82071,920.28,892.26,898.3158333333334
82072,886.84,892.26,898.3158333333334
82073,897.28,892.26,898.3158333333334
82074,888.25,892.26,898.3158333333334
82075,890.39,892.26,898.3158333333334
82076,902.56,892.26,898.3158333333334
82077,879.91,892.26,898.3158333333334
82078,914.15,892.26,898.3158333333334
82079,891.98,892.26,898.3158333333334
82080,878.49,917.93,901.2783333333333
82081,913.46,917.93,901.2783333333333
82082,920.28,917.93,901.2783333333333
82083,886.84,917.93,901.2783333333333
82084,897.28,917.93,901.2783333333333
82085,888.25,917.93,901.2783333333333
82086,890.39,917.93,901.2783333333333
82087,902.56,917.93,901.2783333333333
82088,879.91,917.93,901.2783333333333
82089,914.15,917.93,901.2783333333333
82090,891.98,917.93,901.2783333333333
82091,886.59,917.93,901.2783333333333
82092,913.46,878.49,897.0925000000001
82093,920.28,878.49,897.0925000000001
82094,886.84,878.49,897.0925000000001
82095,897.28,878.49,897.0925000000001
82096,888.25,878.49,897.0925000000001
82097,890.39,878.49,897.0925000000001
82098,902.56,878.49,897.0925000000001
82099,879.91,878.49,897.0925000000001
82100,914.15,878.49,897.0925000000001
82101,891.98,878.49,897.0925000000001
82102,886.59,878.49,897.0925000000001
82103,900.75,878.49,897.0925000000001
82104,920.28,913.46,898.15
82105,886.84,913.46,898.15
82106,897.28,913.46,898.15
82107,888.25,913.46,898.15
82108,890.39,913.46,898.15
82109,902.56,913.46,898.15
82110,879.91,913.46,898.15
82111,914.15,913.46,898.15
82112,891.98,913.46,898.15
82113,886.59,913.46,898.15
82114,900.75,913.46,898.15
82115,874.54,913.46,898.15
82116,886.84,920.28,901.7866666666667
82117,897.28,920.28,901.7866666666667
82118,888.25,920.28,901.7866666666667
82119,890.39,920.28,901.7866666666667
82120,902.56,920.28,901.7866666666667
82121,879.91,920.28,901.7866666666667
82122,914.15,920.28,901.7866666666667
82123,891.98,920.28,901.7866666666667
82124,886.59,920.28,901.7866666666667
82125,900.75,920.28,901.7866666666667
82126,874.54,920.28,901.7866666666667
82127,906.96,920.28,901.7866666666667
82128,897.28,886.84,898.5850000000002
82129,888.25,886.84,898.5850000000002
82130,890.39,886.84,898.5850000000002
82131,902.56,886.84,898.5850000000002
82132,879.91,886.84,898.5850000000002
82133,914.15,886.84,898.5850000000002
82134,891.98,886.84,898.5850000000002
82135,886.59,886.84,898.5850000000002
82136,900.75,886.84,898.5850000000002
82137,874.54,886.84,898.5850000000002
82138,906.96,886.84,898.5850000000002
82139,887.88,886.84,898.5850000000002
82140,888.25,897.28,900.3816666666667
82141,890.39,897.28,900.3816666666667
82142,902.56,897.28,900.3816666666667
82143,879.91,897.28,900.3816666666667
82144,914.15,897.28,900.3816666666667
82145,891.98,897.28,900.3816666666667
82146,886.59,897.28,900.3816666666667
82147,900.75,897.28,900.3816666666667
82148,874.54,897.28,900.3816666666667
82149,906.96,897.28,900.3816666666667
82150,887.88,897.28,900.3816666666667
82151,879.54,897.28,900.3816666666667
82152,890.39,888.25,897.82
82153,902.56,888.25,897.82
82154,879.91,888.25,897.82
82155,914.15,888.25,897.82
82156,891.98,888.25,897.82
82157,886.59,888.25,897.82
82158,900.75,888.25,897.82
82159,874.54,888.25,897.82
82160,906.96,888.25,897.82
82161,887.88,888.25,897.82
82162,879.54,888.25,897.82
82163,893.51,888.25,897.82
82164,902.56,890.39,897.1516666666666
82165,879.91,890.39,897.1516666666666
82166,914.15,890.39,897.1516666666666
82167,891.98,890.39,897.1516666666666
